 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,226.775,32.920,168,337,17.444,15.788,1.435,1.435,467.148,38325.000
2,2.060,559.107,179.586,274,1129,17.444,15.788,1.435,1.435,1151.739,94489.000
3,2.060,1233.893,255.419,674,1838,17.444,15.788,1.435,1.435,2541.775,208528.000
4,2.060,231.107,36.300,157,341,20.094,17.996,1.435,1.435,476.071,39057.000
5,2.060,487.716,173.298,243,1088,20.094,17.996,1.435,1.435,1004.677,82424.000
6,2.060,1133.089,314.905,544,1939,20.094,17.996,1.435,1.435,2334.121,191492.000
7,2.060,248.118,35.531,169,337,14.132,22.633,1.435,1.435,511.115,41932.000
8,2.060,570.118,201.085,243,1109,14.132,22.633,1.435,1.435,1174.423,96350.000
9,2.060,440.000,216.487,120,1007,14.132,22.633,1.435,1.435,906.384,74360.000
10,2.060,156.657,25.871,117,235,7.949,19.100,1.435,1.435,322.707,26475.000
11,2.060,386.041,132.041,199,903,7.949,19.100,1.435,1.435,795.231,65241.000
12,2.060,109.000,5.895,96,126,7.949,19.100,1.435,1.435,224.536,18421.000
13,2.060,141.071,14.215,112,181,19.431,28.595,1.435,1.435,290.601,23841.000
14,2.060,356.041,120.763,211,884,19.431,28.595,1.435,1.435,733.432,60171.000
15,2.060,110.107,6.381,91,132,19.431,28.595,1.435,1.435,226.815,18608.000
16,2.060,154.680,16.776,120,208,15.898,9.164,1.435,1.435,318.636,26141.000
17,2.060,328.817,105.865,196,689,15.898,9.164,1.435,1.435,677.350,55570.000
18,2.060,108.272,5.526,95,125,15.898,9.164,1.435,1.435,223.037,18298.000
19,2.060,106.142,4.775,93,120,6.514,32.569,1.435,1.435,218.649,17938.000
20,2.060,121.775,9.134,105,149,6.514,32.569,1.435,1.435,250.852,20580.000
21,2.060,102.355,4.071,94,115,6.514,32.569,1.435,1.435,210.848,17298.000
