 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,294.982,59.249,185,433,20.646,16.450,1.435,1.435,607.653,49852.000
2,2.060,315.408,78.704,160,499,20.646,16.450,1.435,1.435,649.729,53304.000
3,2.060,1416.598,326.827,893,2349,20.646,16.450,1.435,1.435,2918.139,239405.000
4,2.060,295.970,54.488,188,445,19.983,20.204,1.435,1.435,609.688,50019.000
5,2.060,305.272,98.225,162,699,19.983,20.204,1.435,1.435,628.849,51591.000
6,2.060,1180.781,407.024,684,2189,19.983,20.204,1.435,1.435,2432.366,199552.000
7,2.060,308.787,54.702,196,450,15.567,19.321,1.435,1.435,636.090,52185.000
8,2.060,368.391,105.864,192,708,15.567,19.321,1.435,1.435,758.871,62258.000
9,2.060,1006.089,474.317,197,2012,15.567,19.321,1.435,1.435,2072.506,170029.000
10,2.060,236.822,38.128,154,345,14.353,9.605,1.435,1.435,487.846,40023.000
11,2.060,352.888,131.973,184,912,14.353,9.605,1.435,1.435,726.935,59638.000
12,2.060,115.444,10.072,98,148,14.353,9.605,1.435,1.435,237.810,19510.000
13,2.060,224.314,37.790,156,346,11.813,21.418,1.435,1.435,462.078,37909.000
14,2.060,309.426,73.885,182,556,11.813,21.418,1.435,1.435,637.406,52293.000
15,2.060,117.953,8.725,99,152,11.813,21.418,1.435,1.435,242.978,19934.000
16,2.060,236.746,37.426,162,337,21.639,26.497,1.435,1.435,487.687,40010.000
17,2.060,536.065,303.192,224,1905,21.639,26.497,1.435,1.435,1104.274,90595.000
18,2.060,113.136,6.175,94,130,21.639,26.497,1.435,1.435,233.056,19120.000
19,2.060,111.822,5.936,98,130,12.144,29.147,1.435,1.435,230.350,18898.000
20,2.060,126.811,7.876,110,144,12.144,29.147,1.435,1.435,261.225,21431.000
21,2.060,104.231,4.615,92,117,12.144,29.147,1.435,1.435,214.712,17615.000
