 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,263.822,44.495,171,402,15.788,18.106,1.435,1.435,543.465,44586.000
2,2.060,355.787,94.177,211,619,15.788,18.106,1.435,1.435,732.908,60128.000
3,2.060,343.627,151.057,117,748,15.788,18.106,1.435,1.435,707.859,58073.000
4,2.060,265.497,45.690,184,395,16.781,20.535,1.435,1.435,546.914,44869.000
5,2.060,318.036,116.814,166,771,16.781,20.535,1.435,1.435,655.141,53748.000
6,2.060,704.213,171.306,373,1086,16.781,20.535,1.435,1.435,1450.653,119012.000
7,2.060,248.278,38.638,175,340,20.646,16.671,1.435,1.435,511.444,41959.000
8,2.060,272.118,76.892,160,487,20.646,16.671,1.435,1.435,560.554,45988.000
9,2.060,644.781,166.610,326,1080,20.646,16.671,1.435,1.435,1328.225,108968.000
10,2.060,190.533,35.476,134,316,23.737,11.151,1.435,1.435,392.490,32200.000
11,2.060,214.627,35.997,143,356,23.737,11.151,1.435,1.435,442.124,36272.000
12,2.060,105.018,5.148,92,120,23.737,11.151,1.435,1.435,216.333,17748.000
13,2.060,216.669,37.160,149,352,10.820,13.801,1.435,1.435,446.329,36617.000
14,2.060,238.479,64.595,166,470,10.820,13.801,1.435,1.435,491.259,40303.000
15,2.060,102.858,4.831,86,117,10.820,13.801,1.435,1.435,211.884,17383.000
16,2.060,219.509,36.853,149,318,14.242,25.503,1.435,1.435,452.180,37097.000
17,2.060,284.680,105.939,152,578,14.242,25.503,1.435,1.435,586.431,48111.000
18,2.060,106.509,4.751,97,121,14.242,25.503,1.435,1.435,219.404,18000.000
19,2.060,107.870,5.304,95,122,10.820,30.361,1.435,1.435,222.208,18230.000
20,2.060,117.160,7.176,98,136,10.820,30.361,1.435,1.435,241.345,19800.000
21,2.060,101.213,3.644,91,111,10.820,30.361,1.435,1.435,208.495,17105.000
