 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,313.018,60.783,185,507,17.775,14.684,1.435,1.435,644.805,52900.000
2,2.060,351.899,97.030,190,650,17.775,14.684,1.435,1.435,724.900,59471.000
3,2.060,2648.367,134.579,2328,3059,17.775,14.684,1.435,1.435,5455.538,447574.000
4,2.060,332.988,51.089,241,515,21.308,16.009,1.435,1.435,685.943,56275.000
5,2.060,347.355,83.550,204,615,21.308,16.009,1.435,1.435,715.539,58703.000
6,2.060,2920.592,142.568,2562,3244,21.308,16.009,1.435,1.435,6016.312,493580.000
7,2.060,317.041,61.721,197,500,18.217,22.854,1.435,1.435,653.094,53580.000
8,2.060,305.858,111.543,180,684,18.217,22.854,1.435,1.435,630.056,51690.000
9,2.060,2412.314,190.296,1959,2884,18.217,22.854,1.435,1.435,4969.277,407681.000
10,2.060,172.976,23.156,128,231,13.138,13.138,1.435,1.435,356.325,29233.000
11,2.060,222.018,50.121,141,371,13.138,13.138,1.435,1.435,457.348,37521.000
12,2.060,2005.615,210.640,1572,2516,13.138,13.138,1.435,1.435,4131.494,338949.000
13,2.060,183.059,25.595,128,261,25.283,14.684,1.435,1.435,377.095,30937.000
14,2.060,245.284,54.078,171,419,25.283,14.684,1.435,1.435,505.276,41453.000
15,2.060,1997.846,148.183,1574,2304,25.283,14.684,1.435,1.435,4115.490,337636.000
16,2.060,177.462,27.206,122,264,24.179,26.276,1.435,1.435,365.564,29991.000
17,2.060,284.521,55.294,168,430,24.179,26.276,1.435,1.435,586.102,48084.000
18,2.060,2460.142,434.282,1473,3698,24.179,26.276,1.435,1.435,5067.802,415764.000
19,2.060,105.266,4.996,89,117,30.140,29.036,1.435,1.435,216.845,17790.000
20,2.060,106.757,5.108,95,119,30.140,29.036,1.435,1.435,219.916,18042.000
21,2.060,125.976,9.164,105,154,30.140,29.036,1.435,1.435,259.507,21290.000
