 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,336.911,46.386,200,469,22.081,14.684,1.435,1.435,694.025,56938.000
2,2.060,338.207,80.233,189,645,22.081,14.684,1.435,1.435,696.694,57157.000
3,2.060,4095.000,0.000,4095,4095,22.081,14.684,1.435,1.435,8435.549,692055.000
4,2.060,290.604,30.099,214,364,18.438,15.346,1.435,1.435,598.633,49112.000
5,2.060,288.402,91.166,160,603,18.438,15.346,1.435,1.435,594.098,48740.000
6,2.060,4095.000,0.000,4095,4095,18.438,15.346,1.435,1.435,8435.549,692055.000
7,2.060,265.716,33.589,196,401,22.412,21.750,1.435,1.435,547.365,44906.000
8,2.060,245.467,65.983,156,640,22.412,21.750,1.435,1.435,505.654,41484.000
9,2.060,4095.000,0.000,4095,4095,22.412,21.750,1.435,1.435,8435.549,692055.000
10,2.060,180.787,27.306,127,295,26.718,11.151,1.435,1.435,372.415,30553.000
11,2.060,254.882,65.805,149,468,26.718,11.151,1.435,1.435,525.047,43075.000
12,2.060,4095.000,0.000,4095,4095,26.718,11.151,1.435,1.435,8435.549,692055.000
13,2.060,163.491,19.905,128,222,11.261,16.009,1.435,1.435,336.786,27630.000
14,2.060,183.189,25.370,143,275,11.261,16.009,1.435,1.435,377.363,30959.000
15,2.060,4095.000,0.000,4095,4095,11.261,16.009,1.435,1.435,8435.549,692055.000
16,2.060,173.148,18.614,133,224,13.580,24.951,1.435,1.435,356.678,29262.000
17,2.060,222.314,84.687,146,659,13.580,24.951,1.435,1.435,457.958,37571.000
18,2.060,4095.000,0.000,4095,4095,13.580,24.951,1.435,1.435,8435.549,692055.000
19,2.060,104.385,4.647,91,118,31.134,3.091,1.435,1.435,215.028,17641.000
20,2.060,105.491,4.698,95,118,31.134,3.091,1.435,1.435,217.308,17828.000
21,2.060,128.740,8.409,110,152,31.134,3.091,1.435,1.435,265.199,21757.000
