Original_Name	Blinded_Name
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_013.tif	blind_0060
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_014.tif	blind_0089
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_015.tif	blind_0027
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_016.tif	blind_0080
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_017.tif	blind_0016
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_018.tif	blind_0049
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_019.tif	blind_0012
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_020.tif	blind_0087
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_021.tif	blind_0040
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_022.tif	blind_0073
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_023.tif	blind_0010
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_024.tif	blind_0068
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_079.tif	blind_0035
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_081.tif	blind_0076
GFP-FKBP-TACC3_MLN8237_chTOG_647_001_083.tif	blind_0043
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_001.tif	blind_0041
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_002.tif	blind_0015
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_003.tif	blind_0026
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_004.tif	blind_0029
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_005.tif	blind_0071
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_006.tif	blind_0056
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_007.tif	blind_0002
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_008.tif	blind_0062
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_009.tif	blind_0036
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_010.tif	blind_0025
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_011.tif	blind_0074
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_012.tif	blind_0007
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_087.tif	blind_0017
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_088.tif	blind_0045
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_089.tif	blind_0067
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_090.tif	blind_0063
GFP-FKBP-TACC3_mCherry-C1_chTOG_647_001_091.tif	blind_0082
GFP-FKBP-TACC3_mCherry-E4_chTOG_647_001_029.tif	blind_0006
