 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,287.627,48.685,197,437,15.236,18.217,1.435,1.435,592.501,48609.000
2,2.060,291.219,69.915,181,508,15.236,18.217,1.435,1.435,599.900,49216.000
3,2.060,1565.018,68.524,1407,1744,15.236,18.217,1.435,1.435,3223.879,264488.000
4,2.060,306.710,35.731,213,385,15.125,21.970,1.435,1.435,631.811,51834.000
5,2.060,274.024,40.001,189,378,15.125,21.970,1.435,1.435,564.479,46310.000
6,2.060,1890.189,73.397,1659,2090,15.125,21.970,1.435,1.435,3893.721,319442.000
7,2.060,261.331,33.132,182,349,21.529,19.652,1.435,1.435,538.333,44165.000
8,2.060,302.219,71.723,176,493,21.529,19.652,1.435,1.435,622.560,51075.000
9,2.060,1739.722,70.014,1492,1896,21.529,19.652,1.435,1.435,3583.763,294013.000
10,2.060,175.467,28.370,122,267,23.295,12.144,1.435,1.435,361.457,29654.000
11,2.060,244.722,58.995,143,427,23.295,12.144,1.435,1.435,504.118,41358.000
12,2.060,1052.219,145.242,692,1389,23.295,12.144,1.435,1.435,2167.532,177825.000
13,2.060,193.290,25.993,149,268,11.372,12.697,1.435,1.435,398.170,32666.000
14,2.060,286.284,76.372,169,580,11.372,12.697,1.435,1.435,589.735,48382.000
15,2.060,1132.497,76.595,956,1329,11.372,12.697,1.435,1.435,2332.902,191392.000
16,2.060,161.065,17.874,120,215,12.917,26.939,1.435,1.435,331.788,27220.000
17,2.060,323.822,118.678,182,806,12.917,26.939,1.435,1.435,667.062,54726.000
18,2.060,1138.314,173.442,669,1588,12.917,26.939,1.435,1.435,2344.884,192375.000
19,2.060,112.154,5.980,97,129,10.047,30.251,1.435,1.435,231.033,18954.000
20,2.060,123.704,7.129,107,142,10.047,30.251,1.435,1.435,254.826,20906.000
21,2.060,117.923,6.550,99,141,10.047,30.251,1.435,1.435,242.917,19929.000
