 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,238.976,39.850,145,353,18.106,15.457,1.435,1.435,492.282,40387.000
2,2.060,380.947,92.635,220,650,18.106,15.457,1.435,1.435,784.736,64380.000
3,2.060,4087.272,48.024,3641,4095,18.106,15.457,1.435,1.435,8419.630,690749.000
4,2.060,242.391,29.783,182,320,21.198,17.554,1.435,1.435,499.316,40964.000
5,2.060,380.077,98.456,214,737,21.198,17.554,1.435,1.435,782.944,64233.000
6,2.060,4095.000,0.000,4095,4095,21.198,17.554,1.435,1.435,8435.549,692055.000
7,2.060,231.828,31.898,178,355,16.450,21.529,1.435,1.435,477.558,39179.000
8,2.060,410.414,101.826,248,723,16.450,21.529,1.435,1.435,845.438,69360.000
9,2.060,4087.041,68.541,3346,4095,16.450,21.529,1.435,1.435,8419.155,690710.000
10,2.060,170.533,31.288,122,260,11.924,11.151,1.435,1.435,351.291,28820.000
11,2.060,293.722,63.919,176,541,11.924,11.151,1.435,1.435,605.056,49639.000
12,2.060,4012.467,128.867,3605,4095,11.924,11.151,1.435,1.435,8265.535,678107.000
13,2.060,164.024,25.956,119,232,29.036,19.542,1.435,1.435,337.883,27720.000
14,2.060,317.568,113.497,165,713,29.036,19.542,1.435,1.435,654.179,53669.000
15,2.060,3761.905,291.327,2954,4095,29.036,19.542,1.435,1.435,7749.387,635762.000
16,2.060,178.207,27.050,129,261,9.716,20.756,1.435,1.435,367.100,30117.000
17,2.060,311.811,68.617,209,552,9.716,20.756,1.435,1.435,642.318,52696.000
18,2.060,4048.101,111.968,3587,4095,9.716,20.756,1.435,1.435,8338.938,684129.000
19,2.060,103.976,4.669,91,119,33.011,10.599,1.435,1.435,214.187,17572.000
20,2.060,105.592,5.296,93,123,33.011,10.599,1.435,1.435,217.515,17845.000
21,2.060,110.095,6.511,95,133,33.011,10.599,1.435,1.435,226.791,18606.000
