 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,451.870,80.412,299,753,21.529,16.781,1.435,1.435,930.835,76366.000
2,2.060,811.710,246.496,417,1513,21.529,16.781,1.435,1.435,1672.093,137179.000
3,2.060,1138.302,306.615,583,1735,21.529,16.781,1.435,1.435,2344.860,192373.000
4,2.060,484.598,65.618,332,674,21.529,19.983,1.435,1.435,998.253,81897.000
5,2.060,831.408,232.381,434,1723,21.529,19.983,1.435,1.435,1712.671,140508.000
6,2.060,807.018,246.842,361,1323,21.529,19.983,1.435,1.435,1662.427,136386.000
7,2.060,550.402,82.028,357,739,15.015,17.665,1.435,1.435,1133.809,93018.000
8,2.060,893.408,343.199,509,2115,15.015,17.665,1.435,1.435,1840.388,150986.000
9,2.060,402.444,223.149,122,917,15.015,17.665,1.435,1.435,829.019,68013.000
10,2.060,180.160,20.222,142,247,15.346,11.372,1.435,1.435,371.122,30447.000
11,2.060,421.438,99.277,274,697,15.346,11.372,1.435,1.435,868.147,71223.000
12,2.060,192.609,139.538,100,730,15.346,11.372,1.435,1.435,396.768,32551.000
13,2.060,210.059,34.741,147,313,13.249,24.179,1.435,1.435,432.714,35500.000
14,2.060,342.817,81.174,225,686,13.249,24.179,1.435,1.435,706.190,57936.000
15,2.060,431.544,260.936,105,1098,13.249,24.179,1.435,1.435,888.966,72931.000
16,2.060,201.533,28.103,145,281,24.289,13.580,1.435,1.435,415.150,34059.000
17,2.060,333.243,77.448,211,595,24.289,13.580,1.435,1.435,686.468,56318.000
18,2.060,261.136,161.906,101,650,24.289,13.580,1.435,1.435,537.931,44132.000
19,2.060,109.249,5.847,90,124,28.484,10.599,1.435,1.435,225.048,18463.000
20,2.060,142.888,14.146,118,192,28.484,10.599,1.435,1.435,294.343,24148.000
21,2.060,104.343,5.005,94,129,28.484,10.599,1.435,1.435,214.943,17634.000
