 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,414.686,66.108,285,647,19.762,14.905,1.435,1.435,854.239,70082.000
2,2.060,285.450,65.566,189,513,19.762,14.905,1.435,1.435,588.016,48241.000
3,2.060,1800.527,82.294,1544,2003,19.762,14.905,1.435,1.435,3709.019,304289.000
4,2.060,474.811,87.023,318,780,16.450,14.132,1.435,1.435,978.092,80243.000
5,2.060,288.083,73.654,176,566,16.450,14.132,1.435,1.435,593.440,48686.000
6,2.060,1792.734,127.391,1333,2016,16.450,14.132,1.435,1.435,3692.966,302972.000
7,2.060,437.243,94.879,285,675,17.775,20.866,1.435,1.435,900.704,73894.000
8,2.060,308.544,100.595,164,658,17.775,20.866,1.435,1.435,635.590,52144.000
9,2.060,1812.379,121.032,1441,2032,17.775,20.866,1.435,1.435,3733.433,306292.000
10,2.060,200.213,23.908,158,295,24.951,13.911,1.435,1.435,412.431,33836.000
11,2.060,236.751,73.938,145,478,24.951,13.911,1.435,1.435,487.699,40011.000
12,2.060,1378.533,176.883,753,1728,24.951,13.911,1.435,1.435,2839.726,232972.000
13,2.060,208.231,27.116,157,288,24.289,22.633,1.435,1.435,428.948,35191.000
14,2.060,261.864,89.863,153,631,24.289,22.633,1.435,1.435,539.430,44255.000
15,2.060,1412.645,133.420,1139,1821,24.289,22.633,1.435,1.435,2909.997,238737.000
16,2.060,196.533,25.633,142,270,12.034,21.750,1.435,1.435,404.850,33214.000
17,2.060,205.041,41.724,133,357,12.034,21.750,1.435,1.435,422.378,34652.000
18,2.060,1402.462,341.977,402,1867,12.034,21.750,1.435,1.435,2889.019,237016.000
19,2.060,109.964,5.813,90,124,14.132,8.280,1.435,1.435,226.523,18584.000
20,2.060,115.550,6.642,99,141,14.132,8.280,1.435,1.435,238.029,19528.000
21,2.060,129.846,10.388,106,160,14.132,8.280,1.435,1.435,267.478,21944.000
