 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,240.817,44.624,161,391,17.775,14.463,1.435,1.435,496.073,40698.000
2,2.060,252.065,54.283,163,508,17.775,14.463,1.435,1.435,519.245,42599.000
3,2.060,367.533,29.082,292,460,17.775,14.463,1.435,1.435,757.104,62113.000
4,2.060,234.254,34.434,165,342,15.236,15.567,1.435,1.435,482.556,39589.000
5,2.060,271.254,66.791,167,505,15.236,15.567,1.435,1.435,558.774,45842.000
6,2.060,381.361,28.076,323,477,15.236,15.567,1.435,1.435,785.590,64450.000
7,2.060,258.302,37.013,180,373,19.100,20.866,1.435,1.435,532.092,43653.000
8,2.060,232.402,61.172,148,483,19.100,20.866,1.435,1.435,478.740,39276.000
9,2.060,352.095,31.277,267,451,19.100,20.866,1.435,1.435,725.302,59504.000
10,2.060,159.272,20.111,125,226,13.359,25.945,1.435,1.435,328.095,26917.000
11,2.060,222.751,52.712,144,423,13.359,25.945,1.435,1.435,458.860,37645.000
12,2.060,282.639,26.598,213,387,13.359,25.945,1.435,1.435,582.226,47766.000
13,2.060,147.089,15.724,112,196,11.040,16.892,1.435,1.435,302.997,24858.000
14,2.060,242.385,67.760,141,460,11.040,16.892,1.435,1.435,499.303,40963.000
15,2.060,355.828,78.676,239,595,11.040,16.892,1.435,1.435,732.993,60135.000
16,2.060,140.852,15.678,108,185,26.939,19.983,1.435,1.435,290.150,23804.000
17,2.060,299.207,92.678,170,630,26.939,19.983,1.435,1.435,616.356,50566.000
18,2.060,232.911,25.744,183,318,26.939,19.983,1.435,1.435,479.789,39362.000
19,2.060,107.497,6.080,89,125,31.465,18.327,1.435,1.435,221.440,18167.000
20,2.060,122.598,7.982,101,142,31.465,18.327,1.435,1.435,252.547,20719.000
21,2.060,114.746,6.918,100,138,31.465,18.327,1.435,1.435,236.372,19392.000
