 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,166.911,16.796,133,213,16.561,14.242,1.435,1.435,343.831,28208.000
2,2.060,194.876,28.737,137,306,16.561,14.242,1.435,1.435,401.437,32934.000
3,2.060,860.911,80.624,639,1049,16.561,14.242,1.435,1.435,1773.446,145494.000
4,2.060,166.704,17.297,135,227,20.977,15.015,1.435,1.435,343.404,28173.000
5,2.060,215.355,47.184,149,460,20.977,15.015,1.435,1.435,443.623,36395.000
6,2.060,908.183,46.495,765,1045,20.977,15.015,1.435,1.435,1870.824,153483.000
7,2.060,169.515,17.937,132,227,17.886,21.198,1.435,1.435,349.194,28648.000
8,2.060,250.118,64.341,133,407,17.886,21.198,1.435,1.435,515.235,42270.000
9,2.060,919.905,53.871,788,1062,17.886,21.198,1.435,1.435,1894.971,155464.000
10,2.060,135.911,10.964,113,171,26.939,15.898,1.435,1.435,279.972,22969.000
11,2.060,205.012,29.770,138,298,26.939,15.898,1.435,1.435,422.317,34647.000
12,2.060,690.266,57.319,572,838,26.939,15.898,1.435,1.435,1421.923,116655.000
13,2.060,144.586,12.324,112,193,11.372,14.353,1.435,1.435,297.841,24435.000
14,2.060,197.467,42.395,138,337,11.372,14.353,1.435,1.435,406.776,33372.000
15,2.060,616.769,46.793,514,757,11.372,14.353,1.435,1.435,1270.522,104234.000
16,2.060,144.024,13.060,116,197,11.151,22.081,1.435,1.435,296.683,24340.000
17,2.060,208.408,40.664,148,383,11.151,22.081,1.435,1.435,429.313,35221.000
18,2.060,759.811,51.286,595,898,11.151,22.081,1.435,1.435,1565.182,128408.000
19,2.060,108.201,4.976,96,123,26.276,6.955,1.435,1.435,222.890,18286.000
20,2.060,117.343,7.398,97,135,26.276,6.955,1.435,1.435,241.723,19831.000
21,2.060,120.633,8.465,102,147,26.276,6.955,1.435,1.435,248.500,20387.000
