 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,336.172,51.001,236,479,20.204,14.794,1.435,1.435,692.501,56813.000
2,2.060,539.160,98.877,263,828,20.204,14.794,1.435,1.435,1110.649,91118.000
3,2.060,969.491,325.771,347,1772,20.204,14.794,1.435,1.435,1997.116,163844.000
4,2.060,342.609,56.314,224,525,20.535,18.769,1.435,1.435,705.763,57901.000
5,2.060,635.669,209.433,246,1230,20.535,18.769,1.435,1.435,1309.454,107428.000
6,2.060,890.698,240.299,349,1382,20.535,18.769,1.435,1.435,1834.806,150528.000
7,2.060,369.479,56.947,255,515,15.567,18.658,1.435,1.435,761.114,62442.000
8,2.060,625.402,139.780,327,956,15.567,18.658,1.435,1.435,1288.306,105693.000
9,2.060,842.396,173.516,497,1230,15.567,18.658,1.435,1.435,1735.306,142365.000
10,2.060,162.462,15.531,130,221,12.365,11.813,1.435,1.435,334.665,27456.000
11,2.060,314.154,78.457,183,516,12.365,11.813,1.435,1.435,647.145,53092.000
12,2.060,114.053,7.665,97,144,12.365,11.813,1.435,1.435,234.946,19275.000
13,2.060,203.071,26.199,146,276,22.412,12.034,1.435,1.435,418.319,34319.000
14,2.060,321.888,62.781,203,502,22.412,12.034,1.435,1.435,663.077,54399.000
15,2.060,128.314,17.028,97,185,22.412,12.034,1.435,1.435,264.321,21685.000
16,2.060,172.349,24.723,126,263,12.144,22.302,1.435,1.435,355.033,29127.000
17,2.060,321.101,97.312,190,739,12.144,22.302,1.435,1.435,661.455,54266.000
18,2.060,122.769,14.919,103,183,12.144,22.302,1.435,1.435,252.900,20748.000
19,2.060,106.450,5.088,95,122,26.387,6.183,1.435,1.435,219.282,17990.000
20,2.060,116.130,6.622,96,138,26.387,6.183,1.435,1.435,239.224,19626.000
21,2.060,102.651,4.249,90,116,26.387,6.183,1.435,1.435,211.457,17348.000
