 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,325.876,54.803,229,470,18.438,14.021,1.435,1.435,671.292,55073.000
2,2.060,331.284,95.795,181,603,18.438,14.021,1.435,1.435,682.433,55987.000
3,2.060,791.574,74.143,584,997,18.438,14.021,1.435,1.435,1630.613,133776.000
4,2.060,317.059,44.626,225,462,20.977,16.009,1.435,1.435,653.130,53583.000
5,2.060,265.959,90.779,131,582,20.977,16.009,1.435,1.435,547.865,44947.000
6,2.060,752.621,82.947,570,951,20.977,16.009,1.435,1.435,1550.372,127193.000
7,2.060,326.562,54.151,204,457,16.561,20.535,1.435,1.435,672.706,55189.000
8,2.060,459.882,223.587,223,1176,16.561,20.535,1.435,1.435,947.339,77720.000
9,2.060,855.953,72.161,648,1039,16.561,20.535,1.435,1.435,1763.231,144656.000
10,2.060,175.521,26.293,125,244,14.573,11.151,1.435,1.435,361.566,29663.000
11,2.060,205.675,52.281,131,396,14.573,11.151,1.435,1.435,423.682,34759.000
12,2.060,656.592,100.199,469,880,14.573,11.151,1.435,1.435,1352.555,110964.000
13,2.060,152.846,17.017,117,218,26.276,17.002,1.435,1.435,314.857,25831.000
14,2.060,277.669,84.564,150,653,26.276,17.002,1.435,1.435,571.987,46926.000
15,2.060,585.580,72.464,423,826,26.276,17.002,1.435,1.435,1206.273,98963.000
16,2.060,166.698,19.042,131,239,20.977,25.945,1.435,1.435,343.392,28172.000
17,2.060,233.018,49.446,145,409,20.977,25.945,1.435,1.435,480.008,39380.000
18,2.060,716.811,72.334,545,918,20.977,25.945,1.435,1.435,1476.604,121141.000
19,2.060,106.278,5.197,92,123,30.030,26.276,1.435,1.435,218.929,17961.000
20,2.060,111.325,5.724,97,127,30.030,26.276,1.435,1.435,229.326,18814.000
21,2.060,118.130,6.447,103,134,30.030,26.276,1.435,1.435,243.344,19964.000
