 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,357.811,75.237,242,600,21.087,18.438,1.435,1.435,737.077,60470.000
2,2.060,342.680,131.989,149,863,21.087,18.438,1.435,1.435,705.909,57913.000
3,2.060,933.237,263.145,429,1549,21.087,18.438,1.435,1.435,1922.433,157717.000
4,2.060,311.112,64.397,192,574,19.321,15.677,1.435,1.435,640.880,52578.000
5,2.060,324.651,87.545,200,692,19.321,15.677,1.435,1.435,668.769,54866.000
6,2.060,597.746,203.866,262,1299,19.321,15.677,1.435,1.435,1231.334,101019.000
7,2.060,306.527,62.906,178,456,15.236,19.762,1.435,1.435,631.434,51803.000
8,2.060,483.396,214.273,214,990,15.236,19.762,1.435,1.435,995.779,81694.000
9,2.060,988.018,212.270,544,1491,15.236,19.762,1.435,1.435,2035.280,166975.000
10,2.060,234.385,33.045,153,346,19.100,26.055,1.435,1.435,482.824,39611.000
11,2.060,350.728,95.043,187,645,19.100,26.055,1.435,1.435,722.486,59273.000
12,2.060,589.899,313.626,178,1393,19.100,26.055,1.435,1.435,1215.171,99693.000
13,2.060,240.645,33.408,163,323,9.495,15.236,1.435,1.435,495.720,40669.000
14,2.060,360.805,97.557,193,620,9.495,15.236,1.435,1.435,743.244,60976.000
15,2.060,110.633,6.188,97,134,9.495,15.236,1.435,1.435,227.900,18697.000
16,2.060,244.811,44.407,138,386,26.607,19.431,1.435,1.435,504.301,41373.000
17,2.060,364.976,104.064,178,625,26.607,19.431,1.435,1.435,751.838,61681.000
18,2.060,113.521,7.087,98,136,26.607,19.431,1.435,1.435,233.848,19185.000
19,2.060,106.964,4.911,92,121,31.244,22.633,1.435,1.435,220.343,18077.000
20,2.060,112.219,5.910,95,132,31.244,22.633,1.435,1.435,231.167,18965.000
21,2.060,102.609,4.749,85,118,31.244,22.633,1.435,1.435,211.372,17341.000
