 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,431.550,60.036,281,573,20.535,19.873,1.435,1.435,888.978,72932.000
2,2.060,609.686,153.820,342,1050,20.535,19.873,1.435,1.435,1255.932,103037.000
3,2.060,993.183,287.132,544,1614,20.535,19.873,1.435,1.435,2045.921,167848.000
4,2.060,442.822,67.542,323,652,17.554,21.639,1.435,1.435,912.198,74837.000
5,2.060,690.586,180.994,372,1356,17.554,21.639,1.435,1.435,1422.581,116709.000
6,2.060,753.207,271.276,294,1345,17.554,21.639,1.435,1.435,1551.579,127292.000
7,2.060,424.852,79.024,261,646,16.229,15.677,1.435,1.435,875.180,71800.000
8,2.060,648.994,206.809,340,1244,16.229,15.677,1.435,1.435,1336.904,109680.000
9,2.060,638.101,201.928,270,1114,16.229,15.677,1.435,1.435,1314.464,107839.000
10,2.060,167.751,19.930,134,241,10.930,17.554,1.435,1.435,345.562,28350.000
11,2.060,272.805,57.363,181,450,10.930,17.554,1.435,1.435,561.968,46104.000
12,2.060,450.243,212.136,162,1117,10.930,17.554,1.435,1.435,927.483,76091.000
13,2.060,167.817,19.997,129,239,22.191,12.034,1.435,1.435,345.696,28361.000
14,2.060,289.243,59.823,170,501,22.191,12.034,1.435,1.435,595.829,48882.000
15,2.060,221.314,109.470,101,510,22.191,12.034,1.435,1.435,455.898,37402.000
16,2.060,170.497,21.356,132,247,15.346,24.510,1.435,1.435,351.218,28814.000
17,2.060,297.426,59.073,178,448,15.346,24.510,1.435,1.435,612.687,50265.000
18,2.060,167.160,60.385,106,353,15.346,24.510,1.435,1.435,344.343,28250.000
19,2.060,108.107,5.768,85,123,11.151,6.955,1.435,1.435,222.695,18270.000
20,2.060,119.663,6.750,104,136,11.151,6.955,1.435,1.435,246.501,20223.000
21,2.060,103.840,4.758,85,118,11.151,6.955,1.435,1.435,213.907,17549.000
