 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,185.249,20.855,142,244,20.646,12.476,1.435,1.435,381.605,31307.000
2,2.060,216.213,43.816,152,368,20.646,12.476,1.435,1.435,445.391,36540.000
3,2.060,1069.964,104.221,793,1273,20.646,12.476,1.435,1.435,2204.088,180824.000
4,2.060,214.053,34.162,160,356,19.873,15.677,1.435,1.435,440.942,36175.000
5,2.060,193.604,26.269,148,281,19.873,15.677,1.435,1.435,398.816,32719.000
6,2.060,1183.456,105.323,957,1410,19.873,15.677,1.435,1.435,2437.875,200004.000
7,2.060,212.905,25.403,166,301,13.469,14.684,1.435,1.435,438.577,35981.000
8,2.060,185.609,30.070,132,284,13.469,14.684,1.435,1.435,382.349,31368.000
9,2.060,1164.302,68.847,966,1342,13.469,14.684,1.435,1.435,2398.419,196767.000
10,2.060,144.438,14.312,115,195,11.261,19.983,1.435,1.435,297.537,24410.000
11,2.060,188.107,36.825,140,343,11.261,19.983,1.435,1.435,387.492,31790.000
12,2.060,1043.154,84.861,854,1276,11.261,19.983,1.435,1.435,2148.859,176293.000
13,2.060,134.811,11.796,110,183,27.159,21.087,1.435,1.435,277.705,22783.000
14,2.060,218.959,52.422,142,406,27.159,21.087,1.435,1.435,451.047,37004.000
15,2.060,599.000,120.351,379,850,27.159,21.087,1.435,1.435,1233.918,101231.000
16,2.060,135.911,13.235,110,180,22.412,22.302,1.435,1.435,279.972,22969.000
17,2.060,209.598,54.820,129,403,22.412,22.302,1.435,1.435,431.763,35422.000
18,2.060,808.178,76.465,668,1005,22.412,22.302,1.435,1.435,1664.816,136582.000
19,2.060,106.450,4.849,94,120,28.153,7.839,1.435,1.435,219.282,17990.000
20,2.060,111.385,5.868,96,125,28.153,7.839,1.435,1.435,229.448,18824.000
21,2.060,126.544,7.588,110,146,28.153,7.839,1.435,1.435,260.677,21386.000
