 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,370.882,61.786,233,547,22.302,18.438,1.435,1.435,764.003,62679.000
2,2.060,472.627,132.045,225,882,22.302,18.438,1.435,1.435,973.595,79874.000
3,2.060,270.509,28.325,188,357,22.302,18.438,1.435,1.435,557.238,45716.000
4,2.060,357.521,58.796,228,528,19.873,21.087,1.435,1.435,736.480,60421.000
5,2.060,504.225,138.416,284,965,19.873,21.087,1.435,1.435,1038.685,85214.000
6,2.060,284.456,27.991,217,399,19.873,21.087,1.435,1.435,585.968,48073.000
7,2.060,300.343,46.094,206,459,16.009,14.242,1.435,1.435,618.696,50758.000
8,2.060,403.704,110.459,211,771,16.009,14.242,1.435,1.435,831.616,68226.000
9,2.060,290.710,33.702,215,366,16.009,14.242,1.435,1.435,598.852,49130.000
10,2.060,192.426,31.669,132,286,20.535,8.501,1.435,1.435,396.391,32520.000
11,2.060,317.432,134.672,176,793,20.535,8.501,1.435,1.435,653.898,53646.000
12,2.060,287.686,29.689,227,382,20.535,8.501,1.435,1.435,592.623,48619.000
13,2.060,165.556,22.323,121,242,8.170,21.198,1.435,1.435,341.040,27979.000
14,2.060,277.296,95.603,147,636,8.170,21.198,1.435,1.435,571.219,46863.000
15,2.060,233.118,31.692,171,324,8.170,21.198,1.435,1.435,480.215,39397.000
16,2.060,180.201,28.034,132,261,17.775,27.491,1.435,1.435,371.208,30454.000
17,2.060,232.781,78.070,141,711,17.775,27.491,1.435,1.435,479.520,39340.000
18,2.060,253.077,28.217,197,338,17.775,27.491,1.435,1.435,521.329,42770.000
19,2.060,104.728,5.204,94,124,7.066,30.472,1.435,1.435,215.735,17699.000
20,2.060,107.473,5.124,96,123,7.066,30.472,1.435,1.435,221.391,18163.000
21,2.060,105.675,4.966,92,123,7.066,30.472,1.435,1.435,217.686,17859.000
