 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,205.130,27.555,155,328,15.898,15.346,1.435,1.435,422.561,34667.000
2,2.060,213.893,51.323,151,418,15.898,15.346,1.435,1.435,440.613,36148.000
3,2.060,910.976,346.878,334,1803,15.898,15.346,1.435,1.435,1876.578,153955.000
4,2.060,252.349,32.780,172,344,16.009,18.548,1.435,1.435,519.830,42647.000
5,2.060,312.018,79.318,166,582,16.009,18.548,1.435,1.435,642.745,52731.000
6,2.060,620.331,497.743,139,1900,16.009,18.548,1.435,1.435,1277.860,104836.000
7,2.060,231.734,32.038,161,328,21.970,17.223,1.435,1.435,477.363,39163.000
8,2.060,411.278,313.930,172,1741,21.970,17.223,1.435,1.435,847.218,69506.000
9,2.060,329.888,179.078,139,825,21.970,17.223,1.435,1.435,679.556,55751.000
10,2.060,197.580,29.887,143,275,23.185,11.813,1.435,1.435,407.007,33391.000
11,2.060,314.249,125.507,172,855,23.185,11.813,1.435,1.435,647.340,53108.000
12,2.060,119.426,8.634,101,155,23.185,11.813,1.435,1.435,246.013,20183.000
13,2.060,201.663,26.445,143,270,23.295,24.289,1.435,1.435,415.418,34081.000
14,2.060,294.757,91.734,175,646,23.295,24.289,1.435,1.435,607.189,49814.000
15,2.060,124.219,20.059,99,228,23.295,24.289,1.435,1.435,255.886,20993.000
16,2.060,213.219,33.146,158,333,14.242,23.627,1.435,1.435,439.223,36034.000
17,2.060,228.746,36.946,165,367,14.242,23.627,1.435,1.435,471.207,38658.000
18,2.060,113.953,5.955,99,136,14.242,23.627,1.435,1.435,234.738,19258.000
19,2.060,109.047,5.444,96,129,14.794,31.686,1.435,1.435,224.634,18429.000
20,2.060,119.899,6.982,103,147,14.794,31.686,1.435,1.435,246.988,20263.000
21,2.060,103.538,4.318,93,119,14.794,31.686,1.435,1.435,213.285,17498.000
