 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,298.402,44.882,199,453,14.905,17.333,1.435,1.435,614.698,50430.000
2,2.060,550.432,166.276,290,1199,14.905,17.333,1.435,1.435,1133.870,93023.000
3,2.060,282.402,27.888,219,379,14.905,17.333,1.435,1.435,581.738,47726.000
4,2.060,320.746,65.838,187,487,15.567,21.198,1.435,1.435,660.724,54206.000
5,2.060,497.467,138.141,263,939,15.567,21.198,1.435,1.435,1024.765,84072.000
6,2.060,276.544,26.254,212,334,15.567,21.198,1.435,1.435,569.671,46736.000
7,2.060,297.059,35.756,206,393,21.198,17.665,1.435,1.435,611.931,50203.000
8,2.060,334.385,108.214,188,875,21.198,17.665,1.435,1.435,688.820,56511.000
9,2.060,283.580,31.429,198,393,21.198,17.665,1.435,1.435,584.164,47925.000
10,2.060,155.621,15.514,127,200,21.639,12.255,1.435,1.435,320.574,26300.000
11,2.060,239.775,41.722,163,402,21.639,12.255,1.435,1.435,493.928,40522.000
12,2.060,259.349,28.204,204,356,21.639,12.255,1.435,1.435,534.250,43830.000
13,2.060,168.675,26.781,126,273,12.365,14.021,1.435,1.435,347.463,28506.000
14,2.060,309.462,73.649,206,567,12.365,14.021,1.435,1.435,637.479,52299.000
15,2.060,260.148,26.527,213,356,12.365,14.021,1.435,1.435,535.895,43965.000
16,2.060,169.420,22.365,127,228,15.457,25.393,1.435,1.435,348.999,28632.000
17,2.060,331.864,96.990,192,655,15.457,25.393,1.435,1.435,683.627,56085.000
18,2.060,284.959,36.257,211,390,15.457,25.393,1.435,1.435,587.004,48158.000
19,2.060,105.438,4.809,93,120,13.469,29.036,1.435,1.435,217.198,17819.000
20,2.060,117.077,6.785,99,137,13.469,29.036,1.435,1.435,241.174,19786.000
21,2.060,109.669,5.496,98,126,13.469,29.036,1.435,1.435,225.913,18534.000
