 ,Area,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
1,2.060,343.550,42.070,232,476,15.457,13.911,1.435,1.435,707.701,58060.000
2,2.060,459.213,136.797,220,1070,15.457,13.911,1.435,1.435,945.962,77607.000
3,2.060,216.296,20.893,170,278,15.457,13.911,1.435,1.435,445.562,36554.000
4,2.060,357.249,48.292,266,518,18.327,13.580,1.435,1.435,735.919,60375.000
5,2.060,493.976,123.028,263,835,18.327,13.580,1.435,1.435,1017.573,83482.000
6,2.060,219.420,26.349,172,290,18.327,13.580,1.435,1.435,451.997,37082.000
7,2.060,333.533,49.949,232,457,19.100,20.756,1.435,1.435,687.065,56367.000
8,2.060,459.237,173.413,237,898,19.100,20.756,1.435,1.435,946.011,77611.000
9,2.060,214.148,25.076,160,277,19.100,20.756,1.435,1.435,441.137,36191.000
10,2.060,182.562,26.026,136,263,10.268,15.788,1.435,1.435,376.071,30853.000
11,2.060,336.290,83.162,211,585,10.268,15.788,1.435,1.435,692.745,56833.000
12,2.060,241.799,32.787,184,336,10.268,15.788,1.435,1.435,498.097,40864.000
13,2.060,177.746,23.535,136,234,11.151,24.068,1.435,1.435,366.149,30039.000
14,2.060,482.757,257.764,164,1138,11.151,24.068,1.435,1.435,994.462,81586.000
15,2.060,221.621,30.206,162,319,11.151,24.068,1.435,1.435,456.532,37454.000
16,2.060,173.538,23.542,131,240,25.614,21.750,1.435,1.435,357.483,29328.000
17,2.060,269.101,84.943,147,567,25.614,21.750,1.435,1.435,554.337,45478.000
18,2.060,208.574,31.082,156,321,25.614,21.750,1.435,1.435,429.655,35249.000
19,2.060,105.763,4.669,95,117,29.920,20.204,1.435,1.435,217.869,17874.000
20,2.060,116.686,6.838,98,139,29.920,20.204,1.435,1.435,240.370,19720.000
21,2.060,108.604,5.830,89,125,29.920,20.204,1.435,1.435,223.719,18354.000
