Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
7.038,30.489,709,301,388211,547.547,318.645,424,251,1698,85.557,96.518,6.944,1.198,0.306,1.178,85.603,96.511,7.026,82,91,1,9,13,13
7.673,32.940,773,325,425901,550.972,346.575,406,250,1936,140.965,129.726,7.371,1.238,0.320,1.242,140.969,129.818,7.468,136,122,1,10,16,14
