Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
0.754,5.993,76,59,29467,387.724,94.893,385.000,250,618,134.816,95.553,2.908,0.533,0.136,0.544,134.724,95.530,2.795,133,94,1,5,4,5
4.020,25.462,405,242,173770,429.062,178.676,368.000,250,1106,135.264,110.225,4.635,1.045,0.316,1.084,134.958,110.075,4.671,130,106,1,14,9,9
2.204,13.978,222,127,98799,445.041,202.561,369.500,250,1187,97.644,135.297,6.982,0.817,0.243,0.775,97.691,135.335,7.016,95,132,2,7,7,10
2.094,14.481,211,129,81635,386.896,129.044,333.000,250,766,155.953,100.412,6.867,0.786,0.221,0.772,155.992,100.395,6.877,153,97,3,7,8,9
1.995,13.826,201,127,78925,392.662,139.859,339.000,250,826,104.114,113.502,7.736,0.756,0.193,0.750,104.153,113.583,7.738,101,110,4,9,7,9
1.310,9.906,132,90,50908,385.667,136.823,332.500,250,863,141.826,98.356,8.341,0.695,0.229,0.647,141.832,98.331,8.308,140,96,5,5,6,8
1.072,8.772,108,80,35275,326.620,54.083,319.000,250,469,118.500,115.324,7.963,0.594,0.162,0.600,118.523,115.288,7.922,115,113,5,7,7,7
