Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
9.698,39.599,977,392,498204,509.932,271.374,413.000,250,1423,124.123,121.735,7.307,1.326,0.284,1.308,124.483,121.577,7.345,113,116,1,19,12,13
12.448,48.308,1254,495,679668,542.000,323.212,411.500,250,1862,144.663,189.235,9.198,1.451,0.321,1.493,144.731,189.352,9.288,132,183,3,23,12,14
