Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
5.817,27.016,586,263,290941,496.486,258.058,395.000,250,1351,104.469,105.133,5.681,1.094,0.247,1.073,104.452,104.961,5.679,100,100,1,11,11,11
5.479,27.562,552,277,272074,492.888,271.862,390.000,250,1546,164.871,94.987,7.757,1.095,0.287,1.128,164.842,94.660,7.789,162,89,3,7,15,11
5.628,25.934,567,267,312660,551.429,355.175,406.000,250,1908,120.884,158.549,9.820,1.140,0.351,1.091,120.894,158.562,9.988,116,156,4,11,7,13
7.445,31.753,750,314,340731,454.308,194.451,388.500,250,1118,121.871,96.389,13.123,1.160,0.165,1.146,121.831,96.387,13.218,116,90,7,14,13,11
