Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
19.962,69.633,2011,707,1009986,502.231,290.326,391,250,1820,115.785,105.769,10.529,1.646,0.266,1.645,115.400,105.982,10.591,108,94,4,21,23,14
16.835,56.442,1696,571,918828,541.762,320.989,420,250,1889,152.066,132.250,10.728,1.541,0.207,1.512,152.295,132.220,10.820,144,123,4,17,18,14
