Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
11.415,39.093,1150,460,592960,515.617,227.517,456.500,250,1422,156.539,118.298,4.770,1.335,0.180,1.313,156.438,118.457,4.509,149,112,1,15,14,10
3.097,17.427,312,169,159199,510.253,297.809,380.000,250,1687,86.830,129.154,5.529,0.959,0.326,0.919,86.808,129.174,5.422,84,126,1,7,7,11
7.574,32.838,763,328,385050,504.653,267.175,393.000,250,1589,99.557,126.440,7.426,1.220,0.296,1.188,99.632,126.493,7.522,94,121,2,11,13,12
