Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
3.176,21.007,320,191,109492,342.163,84.082,317.000,250,696,119.075,129.034,5.528,0.885,0.204,0.893,119.047,129.030,5.509,113,124,2,12,11,8
12.090,57.368,1218,590,459671,377.398,121.001,338.000,250,826,117.087,141.245,6.814,1.473,0.422,1.392,117.123,141.282,6.821,105,135,2,25,13,11
0.715,6.231,72,55,24837,344.958,73.149,324.500,256,558,130.833,113.542,5.681,0.554,0.192,0.529,130.847,113.539,5.683,129,112,3,5,4,7
6.393,28.793,644,280,299222,464.630,198.973,402.000,250,1144,109.387,70.800,9.452,1.121,0.223,1.130,109.419,70.784,9.485,103,67,4,14,9,12
