Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
9.629,35.137,970,393,536415,553.005,305.267,437.500,250,1672,23.478,117.918,5.784,1.299,0.254,1.304,23.368,117.927,5.766,19,111,1,10,14,12
12.110,46.522,1220,461,618568,507.023,296.818,385.500,250,1651,67.405,136.552,8.493,1.393,0.242,1.387,67.657,136.849,8.578,61,127,2,13,18,14
