Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
7.425,30.770,748,321,457734,611.944,394.943,441,250,1949,126.647,93.150,6.275,1.259,0.352,1.232,126.707,93.206,6.274,122,89,1,11,10,13
12.229,49.431,1232,492,665075,539.834,301.164,423,250,1622,123.450,146.621,9.455,1.470,0.351,1.520,123.660,146.541,9.619,115,141,3,17,13,14
