Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
12.319,44.189,1241,495,768174,618.996,383.479,469,250,2079,146.664,94.721,6.114,1.454,0.342,1.538,146.781,94.854,6.125,141,87,1,12,17,13
9.718,36.595,979,388,600694,613.579,376.452,475,250,2092,92.203,141.356,5.825,1.346,0.296,1.380,92.250,141.472,5.783,87,135,1,12,13,12
