Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
11.425,43.359,1151,443,637657,554.003,316.027,427,250,1645,87.455,103.395,7.327,1.399,0.309,1.443,87.374,103.411,7.420,83,95,1,11,18,13
10.472,43.359,1055,439,580364,550.108,351.933,405,250,1999,158.466,117.988,7.984,1.384,0.331,1.412,158.526,118.071,8.077,154,108,2,10,21,13
