Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
12.408,49.026,1250,501,650262,520.210,309.526,391,250,1695,128.386,104.165,5.150,1.421,0.281,1.386,128.801,104.082,5.063,116,96,1,22,15,12
14.899,52.651,1501,518,754462,502.640,261.002,404,250,1480,120.528,152.364,7.306,1.491,0.218,1.466,120.619,152.399,7.420,113,142,1,17,19,14
