Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
5.767,27.383,581,288,263309,453.200,191.432,395.000,250,1205,132.387,155.432,6.382,1.109,0.281,1.142,132.551,155.428,6.405,126,152,1,14,8,11
7.087,30.407,714,303,351964,492.947,230.016,412.500,250,1316,122.824,98.721,7.871,1.186,0.261,1.178,122.859,98.748,7.884,117,94,2,13,10,12
