Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
7.425,31.832,748,323,371331,496.432,249.979,400,250,1400,135.303,95.091,6.824,1.195,0.255,1.214,135.224,95.043,6.829,129,90,1,14,11,12
12.199,47.514,1229,488,549204,446.871,168.531,404,250,1017,112.529,147.102,9.171,1.408,0.295,1.377,112.303,146.959,9.194,104,140,4,20,15,11
