Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
9.182,36.153,925,374,423167,457.478,202.798,390.000,250,1327,138.766,109.649,6.205,1.256,0.222,1.246,138.556,109.602,6.193,132,105,1,15,11,12
6.055,28.657,610,283,272556,446.813,188.103,389.500,250,1267,96.134,138.018,8.851,1.126,0.263,1.166,96.010,138.038,8.865,90,133,4,14,11,11
