Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
4.417,22.895,445,214,225761,507.328,286.040,384,250,1480,150.440,109.061,7.463,1.051,0.301,0.984,150.445,109.022,7.669,147,105,1,8,9,13
20.230,62.654,2038,697,938777,460.636,183.035,414,250,1175,102.611,133.947,6.121,1.614,0.210,1.614,102.711,133.836,6.182,94,124,1,18,21,12
