Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
4.675,22.207,471,231,237589,504.435,229.282,433,250,1183,161.333,106.121,4.268,1.002,0.192,1.003,161.321,106.200,4.106,157,101,1,10,11,9
11.922,43.327,1201,441,558882,465.347,190.441,412,250,1205,113.830,110.947,7.004,1.360,0.170,1.345,113.957,110.947,7.068,107,104,1,15,15,12
