Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
4.854,22.842,489,260,215878,441.468,162.623,386,250,943,135.088,99.710,4.057,1.021,0.243,1.037,135.126,99.806,3.947,131,93,1,8,14,8
6.621,36.241,667,338,326766,489.904,285.125,376,250,1753,75.921,117.150,6.526,1.313,0.434,1.349,75.227,116.995,6.498,69,112,1,20,11,12
3.325,17.735,335,175,172632,515.319,280.611,400,250,1583,104.857,141.119,9.293,0.955,0.290,0.909,104.861,141.093,9.287,101,138,4,8,8,11
11.127,51.381,1121,538,466691,416.317,154.726,371,250,1105,131.583,134.402,9.295,1.531,0.492,1.535,132.013,134.412,9.317,119,129,5,24,16,10
