Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
7.405,32.183,746,312,387558,519.515,298.213,404.000,250,1710,100.920,112.839,7.249,1.190,0.244,1.159,100.803,112.990,7.333,96,106,1,11,14,13
9.966,37.571,1004,396,543333,541.168,316.405,420.500,250,1783,157.181,129.066,5.588,1.299,0.221,1.310,157.180,129.221,5.589,152,122,1,11,15,12
