 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,1.707,11.021,172,106,230929,1342.610,707.085,1101.500,601,3569,155.558,148.965,7.651,0.749,0.230,0.697,155.544,148.906,7.629,153,146,4,6,7,8
2,2.908,15.794,293,162,339152,1157.515,456.409,1058.000,602,2598,166.474,102.386,11.017,0.859,0.189,0.880,166.522,102.442,11.014,163,99,7,9,8,8
3,1.429,9.820,144,93,169496,1177.056,551.213,1018.000,601,3161,102.021,119.368,10.194,0.690,0.205,0.692,102.074,119.352,10.196,100,117,7,6,6,8
4,3.494,19.250,352,198,395539,1123.690,512.958,953.000,600,3349,123.463,153.699,13.648,0.916,0.230,0.948,123.681,153.848,13.637,119,149,10,10,10,8
