 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,7.365,30.000,742,310,915398,1233.690,572.307,1058.500,600,3314,145.183,107.926,12.532,1.165,0.190,1.169,145.105,107.817,12.481,140,103,7,12,12,11
2,4.646,20.676,468,229,732135,1564.391,863.021,1285.500,600,4095,112.417,124.241,13.652,1.011,0.212,1.023,112.350,124.252,13.849,108,120,9,10,9,9
