 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.030,20.461,406,200,419098,1032.261,368.667,937,600,2395,138.047,99.655,8.818,0.927,0.144,0.905,137.981,99.746,8.816,134,95,5,9,10,9
2,3.941,19.535,397,193,474886,1196.186,562.349,1000,600,3012,145.582,152.209,9.388,0.954,0.215,0.918,145.583,152.270,9.381,142,148,5,9,9,10
