 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.824,23.021,486,238,507666,1044.580,375.365,938,601,2313,134.708,94.134,9.782,0.991,0.167,0.993,134.803,94.301,9.768,129,89,6,12,11,9
2,8.725,39.947,879,434,844071,960.263,332.305,854,600,2294,119.306,122.338,12.397,1.196,0.251,1.218,119.242,122.014,12.389,113,116,8,14,15,10
