 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.447,20.868,448,210,574647,1282.694,615.528,1052.000,600,3073,148.902,98.868,8.379,1.013,0.243,0.962,148.932,98.822,8.328,145,95,4,9,9,10
2,2.223,13.250,224,130,285888,1276.286,573.695,1101.500,604,2913,111.348,127.567,10.281,0.824,0.258,0.815,111.333,127.594,10.297,108,125,6,7,6,9
