 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.484,18.026,351,179,388335,1106.368,436.892,1001.000,600,2444,160.821,114.365,9.453,0.911,0.207,0.896,160.829,114.383,9.431,158,110,5,7,11,9
2,3.494,20.236,352,210,366912,1042.364,377.327,909.500,602,2267,91.432,132.565,8.852,0.943,0.263,0.983,91.411,132.605,8.830,89,125,5,7,15,8
