 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.338,20.428,437,210,579821,1326.822,714.419,1058.000,600,3622,78.307,110.238,8.526,1.020,0.270,0.967,78.344,110.201,8.488,75,106,3,8,9,11
2,1.777,14.755,179,128,204176,1140.648,554.690,930.000,600,3062,92.682,63.408,8.564,0.819,0.299,0.786,92.637,63.237,8.475,88,61,4,9,6,10
3,1.112,8.745,112,75,113089,1009.723,353.804,901.000,623,1869,104.241,132.768,8.839,0.658,0.225,0.639,104.266,132.726,8.805,102,130,5,5,6,8
4,3.385,17.715,341,180,412868,1210.757,566.473,1012.000,602,2969,130.613,91.144,10.337,0.925,0.233,0.912,130.533,91.092,10.359,127,88,6,9,7,9
5,3.931,19.561,396,210,485681,1226.467,515.757,1138.500,600,2792,126.626,130.169,14.043,0.955,0.205,0.960,126.713,130.200,14.267,121,126,10,11,9,8
6,1.251,8.858,126,87,158773,1260.103,575.970,1120.000,607,2931,151.944,92.627,14.643,0.665,0.201,0.622,151.986,92.581,14.822,150,90,11,5,6,7
