 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.387,21.655,442,212,591182,1337.516,690.421,1092,600,3518,158.532,111.267,9.281,1.002,0.237,0.988,158.560,111.246,9.234,155,106,4,8,12,11
2,4.953,22.442,499,233,713412,1429.683,804.504,1104,600,3962,101.868,126.076,11.222,1.050,0.270,1.028,101.857,125.980,11.235,98,122,6,8,10,11
