 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.593,19.670,362,189,394802,1090.613,442.453,933.500,600,2510,109.715,143.967,8.696,0.926,0.202,0.936,109.779,144.085,8.667,106,138,4,9,11,10
2,3.246,17.805,327,166,402225,1230.046,587.930,1006.000,600,2920,149.474,98.202,11.636,0.921,0.250,0.874,149.503,98.134,11.618,145,95,7,9,8,10
