 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.851,19.515,388,193,437124,1126.608,482.804,974.500,600,2870,67.394,96.951,10.943,0.945,0.207,0.949,67.214,97.000,10.949,62,94,6,13,7,10
2,3.722,18.880,375,196,405380,1081.013,390.837,982.000,600,2325,55.147,147.555,10.515,0.925,0.209,0.942,55.163,147.518,10.487,49,144,6,12,7,10
