 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,10.055,49.452,1013,501,1165299,1150.344,589.109,932,600,3613,200.879,98.225,7.768,1.496,0.542,1.540,200.496,99.088,7.717,195,81,2,14,29,11
2,4.576,21.351,461,234,536318,1163.380,515.503,998,600,3244,119.568,139.275,7.273,0.997,0.217,1.013,119.434,139.221,7.279,115,136,3,11,8,10
3,1.707,11.699,172,106,208088,1209.814,633.544,935,603,3180,112.035,83.076,8.047,0.764,0.259,0.721,111.992,83.093,8.053,109,81,4,7,5,9
4,8.825,34.283,889,350,1155113,1299.340,607.829,1119,600,3338,153.871,134.640,11.837,1.261,0.241,1.269,154.032,134.557,11.817,148,128,6,12,14,12
