 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,0.893,8.113,90,68,35764,397.378,85.194,367.000,305,684,168.511,115.378,6.311,0.587,0.193,0.567,168.526,115.401,6.355,166,113,3,6,6,7
2,2.085,13.776,210,124,108122,514.867,205.451,428.500,300,1046,117.519,155.490,7.171,0.817,0.269,0.760,117.520,155.498,7.181,115,152,3,7,7,10
3,1.459,10.584,147,93,70831,481.844,173.923,425.000,300,1092,105.748,81.667,8.259,0.702,0.231,0.646,105.712,81.731,8.291,103,79,4,6,6,9
