 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,3.315,17.365,334,169,483976,1449.030,846.426,1130,601,4095,94.850,118.871,9.784,0.944,0.283,0.901,94.905,118.852,9.805,91,116,5,8,7,10
2,1.102,9.317,111,80,100528,905.658,290.752,778,600,1874,152.036,80.766,9.459,0.617,0.171,0.590,151.885,80.731,9.422,149,79,6,9,5,7
3,1.300,9.119,131,85,134681,1028.099,363.596,883,601,2076,178.038,97.267,10.237,0.659,0.184,0.644,178.006,97.254,10.243,176,95,7,5,6,7
4,0.625,6.933,63,53,47520,754.286,132.998,700,605,1132,146.825,127.952,11.714,0.507,0.152,0.515,146.792,128.073,11.691,145,124,9,5,7,6
5,1.896,11.616,191,121,272054,1424.366,781.861,1207,601,3886,99.597,138.602,14.581,0.740,0.181,0.737,99.517,138.703,14.885,96,136,11,8,7,7
6,1.400,9.245,141,105,169617,1202.957,567.944,1065,602,2914,114.766,87.943,15.851,0.603,0.122,0.604,114.734,88.024,16.097,111,85,14,9,7,4
