 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.291,25.641,533,272,609668,1143.842,506.485,992,602,3308,150.775,123.266,7.058,1.026,0.214,1.043,150.886,123.163,7.043,146,119,3,11,12,9
2,5.509,29.229,555,296,635015,1144.171,612.308,927,601,4095,100.600,113.321,11.000,1.014,0.244,1.031,101.009,113.413,10.984,96,107,6,11,12,10
