 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,4.189,20.599,422,215,669626,1586.792,981.258,1222.000,605,4095,129.095,95.588,10.922,1.037,0.331,1.008,129.118,95.570,10.905,125,93,5,9,7,12
2,2.313,15.030,233,142,235020,1008.670,407.952,893.000,602,2526,130.781,141.524,8.489,0.787,0.192,0.814,130.912,141.402,8.454,127,139,5,9,8,8
3,3.176,18.449,320,186,437952,1368.600,667.253,1149.500,600,3961,140.009,143.016,11.547,1.102,0.463,1.112,140.058,142.976,11.918,137,140,5,7,7,13
4,0.526,5.378,53,43,49954,942.528,237.893,863.000,608,1516,133.075,146.981,8.000,0.500,0.190,0.461,133.127,147.011,8.016,131,146,5,5,3,7
5,3.325,17.973,335,173,518368,1547.367,1014.085,1169.000,600,4095,93.484,116.803,11.534,0.978,0.331,0.930,93.480,116.776,11.557,90,114,6,8,7,11
