 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,5.847,25.039,589,271,647181,1098.779,382.706,1030.000,601,2143,155.834,123.733,9.574,1.060,0.166,1.074,155.760,123.651,9.587,151,118,6,11,13,9
2,4.507,21.229,454,221,499075,1099.284,407.540,988.000,601,2349,197.740,107.385,12.868,0.972,0.184,0.960,197.879,107.376,12.863,193,103,8,11,9,10
3,1.449,9.797,146,91,164727,1128.267,460.727,1025.500,601,2482,210.582,128.925,11.603,0.689,0.207,0.638,210.624,128.896,11.568,208,127,8,6,5,8
