 ,Volume (micron^3),Surface (micron^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micron),SD dist. to surf. (micron),Median dist. to surf. (micron),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
1,2.025,17.593,204,145,160871,788.583,185.433,715.500,600,1547,150.525,84.598,7.216,0.778,0.224,0.820,150.818,84.609,7.241,145,81,4,12,8,7
2,0.546,5.378,55,44,47191,858.018,198.423,800.000,600,1463,109.418,90.418,12.782,0.497,0.159,0.471,109.418,90.382,12.828,108,89,10,4,4,6
