measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,44005.7656,11211.7976,22544.5625,60501.5625,34311.4988,2835661
microtubule,2,7,48605.0156,8471.7791,30301.5625,63203.5625,37873.1581,3130013
microtubule,3,7,46456.4531,10119.5604,21394.5625,65233.5625,36209.3112,2992505
microtubule,1,3,17763.2656,4100.9937,10123.3594,26338.3594,13878.7245,1147002
microtubule,2,3,18380.3281,3043.1961,11547.3594,22803.3594,14356.5777,1186494
microtubule,3,3,13969.5625,2626.8868,8369.3594,19794.3594,10940.8807,904205
microtubule,1,7,44005.7656,11211.7976,22544.5625,60501.5625,34311.4988,2835661
microtubule,2,7,48605.0156,8471.7791,30301.5625,63203.5625,37873.1581,3130013
microtubule,3,7,46456.4531,10119.5604,21394.5625,65233.5625,36209.3112,2992505
cytoplasm,1,7,16193.1406,1336.6554,14011.5625,19977.5625,12773.4016,1055653
cytoplasm,2,7,17165.3125,1501.1567,13964.5625,20412.5625,13526.2515,1117872
cytoplasm,3,7,19376.8438,1762.4148,15369.5625,22729.5625,15238.8613,1259410
cytoplasm,1,3,9896.9844,400.7817,9132.3594,10915.3594,7787.0762,643560
cytoplasm,2,3,10234.4375,855.1168,9197.3594,12486.3594,8048.3999,665157
cytoplasm,3,3,14070.875,1885.6368,10684.3594,18460.3594,11019.3371,910689
cytoplasm,1,7,16193.1406,1336.6554,14011.5625,19977.5625,12773.4016,1055653
cytoplasm,2,7,17165.3125,1501.1567,13964.5625,20412.5625,13526.2515,1117872
cytoplasm,3,7,19376.8438,1762.4148,15369.5625,22729.5625,15238.8613,1259410
