measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,43328.9219,9142.726,19105.2656,57738.2656,33799.1969,2793322
microtubule,2,7,40859.6719,4150.3427,33084.2656,49008.2656,31887.0096,2635290
microtubule,3,7,40540.6719,5915.4921,30094.2656,51777.2656,31639.976,2614874
microtubule,1,3,14378.6719,2261.2146,8363.125,19158.125,11319.0541,935459
microtubule,2,3,14615.7969,1080.8039,12420.125,17335.125,11502.6837,950635
microtubule,3,3,14508.1719,1203.0457,12315.125,17269.125,11419.3389,943747
microtubule,1,7,43328.9219,9142.726,19105.2656,57738.2656,33799.1969,2793322
microtubule,2,7,40859.6719,4150.3427,33084.2656,49008.2656,31887.0096,2635290
microtubule,3,7,40540.6719,5915.4921,30094.2656,51777.2656,31639.976,2614874
cytoplasm,1,7,8485.0312,1148.5406,6902.2656,12224.2656,6816.0874,563313
cytoplasm,2,7,8005.0469,1556.2793,5748.2656,11773.2656,6444.3875,532594
cytoplasm,3,7,10696.3125,1491.6904,8698.2656,14185.2656,8528.5037,704835
cytoplasm,1,3,6638.6719,397.6031,5954.125,7682.125,5325.198,440099
cytoplasm,2,3,5851.8125,723.2401,3847.125,7074.125,4715.8541,389740
cytoplasm,3,3,6958.8906,1205.9565,4280.125,11075.125,5573.1754,460593
cytoplasm,1,7,8485.0312,1148.5406,6902.2656,12224.2656,6816.0874,563313
cytoplasm,2,7,8005.0469,1556.2793,5748.2656,11773.2656,6444.3875,532594
cytoplasm,3,7,10696.3125,1491.6904,8698.2656,14185.2656,8528.5037,704835
