measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,21531.7656,4384.0749,15360.0938,32955.0938,17001.6982,1405099
microtubule,2,7,21430.5156,3337.5312,15216.0938,29709.0938,16923.2902,1398619
microtubule,3,7,19168.0156,2386.1556,15808.0938,24967.0938,15171.2102,1253819
microtubule,1,3,19830.6406,3594.3452,14546.7188,29045.7188,15618.8134,1290811
microtubule,2,3,15224.4375,1818.13,12512.7188,23010.7188,12051.7696,996014
microtubule,3,3,16845.8594,1868.0915,14407.7188,24019.7188,13307.3988,1099785
microtubule,1,7,21531.7656,4384.0749,15360.0938,32955.0938,17001.6982,1405099
microtubule,2,7,21430.5156,3337.5312,15216.0938,29709.0938,16923.2902,1398619
microtubule,3,7,19168.0156,2386.1556,15808.0938,24967.0938,15171.2102,1253819
cytoplasm,1,7,7264.7656,1056.4519,5438.0938,9656.0938,5953.3332,492011
cytoplasm,2,7,6726.5312,1212.1222,4668.0938,8819.0938,5536.5245,457564
cytoplasm,3,7,6648.9844,1083.1783,4707.0938,9310.0938,5476.4722,452601
cytoplasm,1,3,11650.4844,2497.2995,8804.7188,17433.7188,9284.1003,767281
cytoplasm,2,3,10234.3125,1050.8054,7791.7188,12962.7188,8187.4168,676646
cytoplasm,3,3,10690.6719,1749.8978,8658.7188,16525.7188,8540.8215,705853
cytoplasm,1,7,7264.7656,1056.4519,5438.0938,9656.0938,5953.3332,492011
cytoplasm,2,7,6726.5312,1212.1222,4668.0938,8819.0938,5536.5245,457564
cytoplasm,3,7,6648.9844,1083.1783,4707.0938,9310.0938,5476.4722,452601
