measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,38392.1875,11357.227,15484.1719,57213.1719,29966.9695,2476609
microtubule,2,7,40160,7621.6371,21182.1719,52487.1719,31335.9635,2589749
microtubule,3,7,37264.8594,7439.565,21196.1719,50205.1719,29093.9666,2404460
microtubule,1,3,18451.1719,4349.9267,9655.5156,24196.5156,14505.0205,1198762
microtubule,2,3,18140.25,3435.2923,9759.5156,23736.5156,14264.2426,1178863
microtubule,3,3,17305.4688,4167.4445,11182.5156,27579.5156,13617.788,1125437
microtubule,1,7,38392.1875,11357.227,15484.1719,57213.1719,29966.9695,2476609
microtubule,2,7,40160,7621.6371,21182.1719,52487.1719,31335.9635,2589749
microtubule,3,7,37264.8594,7439.565,21196.1719,50205.1719,29093.9666,2404460
cytoplasm,1,7,11112.4375,1196.964,9250.1719,15332.1719,8841.5307,730705
cytoplasm,2,7,10821.0312,1038.4287,8791.1719,13284.1719,8615.8657,712055
cytoplasm,3,7,11873.9375,1457.6213,9111.1719,15086.1719,9431.2363,779441
cytoplasm,1,3,8707.9844,538.2995,7291.5156,10217.5156,6959.8959,575198
cytoplasm,2,3,8388.2969,722.278,6835.5156,9672.5156,6712.3299,554738
cytoplasm,3,3,9604.0625,696.9628,8630.5156,11490.5156,7653.8189,632547
cytoplasm,1,7,11112.4375,1196.964,9250.1719,15332.1719,8841.5307,730705
cytoplasm,2,7,10821.0312,1038.4287,8791.1719,13284.1719,8615.8657,712055
cytoplasm,3,7,11873.9375,1457.6213,9111.1719,15086.1719,9431.2363,779441
