measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,25431.2656,6920.3828,11778.2344,39729.2344,19873.4518,1642434
microtubule,2,7,28175.4219,8544.8968,11424.2344,42386.2344,21998.5264,1818060
microtubule,3,7,24991.4688,10643.4483,5960.2344,47203.2344,19532.8731,1614287
microtubule,1,3,15026.4375,3747.3955,7703.9844,23657.9844,11740.2551,970269
microtubule,2,3,15075.7656,4612.0126,5896.9844,22972.9844,11778.4548,973426
microtubule,3,3,10965.6875,4117.3621,2917.9844,17933.9844,8595.6103,710381
microtubule,1,7,25431.2656,6920.3828,11778.2344,39729.2344,19873.4518,1642434
microtubule,2,7,28175.4219,8544.8968,11424.2344,42386.2344,21998.5264,1818060
microtubule,3,7,24991.4688,10643.4483,5960.2344,47203.2344,19532.8731,1614287
cytoplasm,1,7,10006.5469,1881.0664,6186.2344,12849.2344,7928.5494,655252
cytoplasm,2,7,12017.8906,1250.9782,9342.2344,14649.2344,9486.134,783978
cytoplasm,3,7,8408.9844,960.0529,6004.2344,10965.2344,6691.3969,553008
cytoplasm,1,3,8241.4375,1688.3011,5718.9844,12781.9844,6485.951,536029
cytoplasm,2,3,11302.1094,651.7913,9440.9844,12552.9844,8856.1354,731912
cytoplasm,3,3,7812.0938,899.5277,5708.9844,9909.9844,6153.4672,508551
cytoplasm,1,7,10006.5469,1881.0664,6186.2344,12849.2344,7928.5494,655252
cytoplasm,2,7,12017.8906,1250.9782,9342.2344,14649.2344,9486.134,783978
cytoplasm,3,7,8408.9844,960.0529,6004.2344,10965.2344,6691.3969,553008
