measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,18020.4688,4697.3579,6673.7969,27092.7969,15775.823,1303787
microtubule,2,7,22580.1562,3725.0449,13741.7969,28367.7969,19306.8451,1595607
microtubule,3,7,23578.4219,4057.4732,13344.7969,30271.7969,20079.902,1659496
microtubule,1,3,13881.6875,1603.1048,11575.7344,19207.7344,11609.7687,959485
microtubule,2,3,14968.4688,2534.6961,9864.7344,22101.7344,12451.3721,1029039
microtubule,3,3,16403.8125,2376.3997,10622.7344,21503.7344,13562.9024,1120901
microtubule,1,7,18020.4688,4697.3579,6673.7969,27092.7969,15775.823,1303787
microtubule,2,7,22580.1562,3725.0449,13741.7969,28367.7969,19306.8451,1595607
microtubule,3,7,23578.4219,4057.4732,13344.7969,30271.7969,20079.902,1659496
cytoplasm,1,7,5115.7188,1105.8976,3725.7969,7943.7969,5782.3844,477883
cytoplasm,2,7,5159.7188,977.2116,3826.7969,7876.7969,5816.458,480699
cytoplasm,3,7,5103.3125,1749.0922,2441.7969,9427.7969,5772.777,477089
cytoplasm,1,3,7600.7031,852.6605,6088.7344,9646.7344,6745.7743,557502
cytoplasm,2,3,9278.1719,1159.0383,6606.7344,13209.7344,8044.8062,664860
cytoplasm,3,3,9764.3438,1881.9655,6800.7344,13534.7344,8421.2977,695975
cytoplasm,1,7,5115.7188,1105.8976,3725.7969,7943.7969,5782.3844,477883
cytoplasm,2,7,5159.7188,977.2116,3826.7969,7876.7969,5816.458,480699
cytoplasm,3,7,5103.3125,1749.0922,2441.7969,9427.7969,5772.777,477089
