measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,7,42609.2344,5560.2736,31042.4844,58111.4844,33333.0807,2754800
microtubule,2,7,59824.1094,4714.0521,44939.4844,65100.4844,46664.2801,3856552
microtubule,3,7,56888.5156,6789.5977,36923.4844,65100.4844,44390.9563,3668674
microtubule,1,3,12563.1406,1342.1305,9486.2656,15203.2656,10427.9738,861816
microtubule,2,3,15759.2656,2217.5033,12556.2656,21677.2656,12903.0531,1066368
microtubule,3,3,16928.0156,3004.658,12438.2656,29276.2656,13808.1331,1141168
microtubule,1,7,42609.2344,5560.2736,31042.4844,58111.4844,33333.0807,2754800
microtubule,2,7,59824.1094,4714.0521,44939.4844,65100.4844,46664.2801,3856552
microtubule,3,7,56888.5156,6789.5977,36923.4844,65100.4844,44390.9563,3668674
cytoplasm,1,7,7742.4531,1563.391,5266.4844,11250.4844,6332.2447,523326
cytoplasm,2,7,4078.3125,896.7785,2539.4844,6346.4844,3494.7342,288821
cytoplasm,3,7,8375.6562,1078.3256,5955.4844,10149.4844,6822.5972,563851
cytoplasm,1,3,5357.4688,1402.1028,3791.2656,11981.2656,4847.9014,400653
cytoplasm,2,3,3314.4219,1013.7812,1843.2656,7292.2656,3265.7659,269898
cytoplasm,3,3,8683.7344,3162.3133,4839.2656,16791.2656,7423.7615,613534
cytoplasm,1,7,7742.4531,1563.391,5266.4844,11250.4844,6332.2447,523326
cytoplasm,2,7,4078.3125,896.7785,2539.4844,6346.4844,3494.7342,288821
cytoplasm,3,7,8375.6562,1078.3256,5955.4844,10149.4844,6822.5972,563851
